,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau
215,F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,52.88767123287671,1.2712328767123289,1,1,1,0,1.0,False
216,M,N,N,0,Working,Secondary / secondary special,Single / not married,Co-op apartment,22.416438356164385,3.608219178082192,1,1,0,0,1.0,False
217,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.32876712328768,-1000.6657534246576,1,0,0,0,2.0,False
218,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,64.32876712328768,-1000.6657534246576,1,0,0,0,2.0,False
219,F,N,N,0,State servant,Higher education,Married,House / apartment,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False
220,F,N,N,0,State servant,Higher education,Married,House / apartment,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False
221,F,N,N,0,State servant,Higher education,Married,House / apartment,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False
222,F,N,N,0,State servant,Higher education,Married,House / apartment,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False
223,F,N,N,0,State servant,Higher education,Married,House / apartment,47.32602739726028,3.6931506849315063,1,0,1,0,2.0,False
224,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False
225,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False
226,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False
227,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False
228,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,53.97808219178082,27.04109589041096,1,1,1,0,2.0,False
229,F,N,N,0,Commercial associate,Higher education,Married,House / apartment,36.276712328767125,12.194520547945206,1,0,1,0,2.0,False
230,F,N,N,0,Working,Secondary / secondary special,Married,Municipal apartment,33.23287671232877,2.186301369863014,1,0,0,0,2.0,False
231,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False
232,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False
233,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,26.673972602739727,7.863013698630137,1,0,0,0,4.0,False
234,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.37260273972603,17.035616438356165,1,1,1,0,2.0,False
235,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,44.37260273972603,17.035616438356165,1,1,1,0,2.0,False
236,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
237,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
238,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
239,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
240,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
241,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
242,M,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.07123287671233,3.1890410958904107,1,1,0,1,2.0,False
243,F,N,N,0,Working,Higher education,Married,House / apartment,44.10958904109589,13.531506849315068,1,0,1,0,2.0,False
244,F,N,N,0,Working,Higher education,Married,House / apartment,44.10958904109589,13.531506849315068,1,0,1,0,2.0,False
245,F,N,N,0,Working,Incomplete higher,Married,House / apartment,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False
246,F,N,N,0,Working,Incomplete higher,Married,House / apartment,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False
247,F,N,N,0,Working,Incomplete higher,Married,House / apartment,46.26849315068493,7.361643835616438,1,0,0,0,2.0,False
248,M,Y,N,2,Working,Incomplete higher,Married,House / apartment,34.14520547945205,5.945205479452055,1,1,0,0,4.0,False
249,M,Y,N,2,Working,Incomplete higher,Married,House / apartment,34.14520547945205,5.945205479452055,1,1,0,0,4.0,False
250,M,Y,N,1,Working,Secondary / secondary special,Separated,Co-op apartment,32.87123287671233,3.1095890410958904,1,1,0,0,2.0,False
251,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
252,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
253,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
254,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.23287671232877,2.6904109589041094,1,0,1,0,2.0,False
255,F,Y,N,0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.53972602739726,4.778082191780822,1,1,1,0,2.0,False
256,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
257,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
258,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
259,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
260,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
261,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
262,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
263,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
264,F,N,N,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,51.54246575342466,26.70684931506849,1,0,0,0,2.0,False
265,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,55.62191780821918,-1000.6657534246576,1,0,1,0,1.0,False
266,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.515068493150686,8.610958904109589,1,1,1,0,2.0,False
267,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,41.515068493150686,8.610958904109589,1,1,1,0,2.0,False
268,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.4,-1000.6657534246576,1,0,0,0,2.0,False
269,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.4,-1000.6657534246576,1,0,0,0,2.0,False
270,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,32.00547945205479,1.8575342465753424,1,0,0,0,1.0,False
271,F,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,39.38082191780822,2.186301369863014,1,0,1,0,1.0,False
272,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,23.254794520547943,5.027397260273973,1,0,1,0,2.0,False
273,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,47.62465753424657,2.4383561643835616,1,1,1,0,2.0,False
274,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,47.62465753424657,2.4383561643835616,1,1,1,0,2.0,False
275,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,36.86301369863013,7.528767123287671,1,1,1,0,2.0,False
276,F,N,N,1,Working,Secondary / secondary special,Married,House / apartment,35.26575342465753,10.191780821917808,1,1,0,0,3.0,False
277,F,N,N,2,Working,Secondary / secondary special,Married,House / apartment,33.635616438356166,2.6904109589041094,1,1,1,0,4.0,False
278,M,Y,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,47.58082191780822,-1000.6657534246576,1,0,0,0,2.0,False
279,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,52.20821917808219,0.2712328767123287,1,1,0,0,2.0,False
280,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,52.20821917808219,0.2712328767123287,1,1,0,0,2.0,False
281,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,52.20821917808219,0.2712328767123287,1,1,0,0,2.0,False
282,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False
283,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False
284,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,True
285,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,52.89041095890411,9.03013698630137,1,1,0,0,2.0,False
286,F,N,N,0,Working,Secondary / secondary special,Married,House / apartment,27.095890410958905,5.608219178082192,1,0,1,0,2.0,False
287,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.701369863013696,-1000.6657534246576,1,0,1,0,2.0,False
288,F,N,N,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.701369863013696,-1000.6657534246576,1,0,1,0,2.0,False
289,M,N,N,0,Commercial associate,Secondary / secondary special,Single / not married,With parents,23.257534246575343,2.5232876712328767,1,1,0,0,1.0,False
290,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,40.24383561643835,10.03013698630137,1,1,0,0,1.0,False
291,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
292,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
293,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
294,F,N,N,0,State servant,Secondary / secondary special,Married,House / apartment,51.0958904109589,29.96164383561644,1,0,1,0,2.0,False
295,M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False
296,M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False
297,M,N,N,0,Working,Higher education,Single / not married,House / apartment,27.852054794520548,4.86027397260274,1,1,0,0,1.0,False
298,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,52.57808219178082,-1000.6657534246576,1,0,0,0,1.0,False
299,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,52.57808219178082,-1000.6657534246576,1,0,0,0,1.0,False
300,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,52.57808219178082,-1000.6657534246576,1,0,0,0,1.0,False
301,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
302,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
303,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
304,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
305,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
306,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
307,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
308,F,N,N,0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.41917808219178,-1000.6657534246576,1,0,1,0,1.0,False
309,F,N,N,0,Pensioner,Secondary / secondary special,Separated,House / apartment,63.83287671232877,-1000.6657534246576,1,0,1,0,1.0,False
310,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
311,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
312,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
313,M,Y,N,0,Commercial associate,Higher education,Married,Municipal apartment,35.61369863013699,4.273972602739726,1,0,1,1,2.0,False
314,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
315,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
316,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
317,M,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,25.698630136986303,4.693150684931507,1,1,1,0,1.0,False
318,F,N,N,0,Working,Secondary / secondary special,Single / not married,House / apartment,52.92054794520548,12.194520547945206,1,1,1,0,1.0,False
319,F,N,N,0,Working,Higher education,Married,House / apartment,27.087671232876712,6.778082191780822,1,0,1,0,2.0,False
320,F,N,N,0,Working,Higher education,Married,House / apartment,27.087671232876712,6.778082191780822,1,0,1,0,2.0,False
321,M,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,36.10410958904109,3.608219178082192,1,1,0,0,2.0,False
322,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False
323,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False
324,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,52.989041095890414,20.03835616438356,1,1,1,0,2.0,False
325,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,40.156164383561645,12.032876712328768,1,1,1,0,2.0,False
326,F,Y,N,0,Working,Secondary / secondary special,Married,House / apartment,40.156164383561645,12.032876712328768,1,1,1,0,2.0,False
327,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
328,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,True
329,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
330,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
331,F,Y,N,0,Commercial associate,Higher education,Married,House / apartment,37.14246575342466,1.6054794520547946,1,1,1,0,2.0,False
332,M,Y,N,0,Working,Higher education,Single / not married,House / apartment,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False
333,M,Y,N,0,Working,Higher education,Single / not married,House / apartment,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False
334,M,Y,N,0,Working,Higher education,Single / not married,House / apartment,24.895890410958906,4.608219178082192,1,0,0,0,1.0,False
335,M,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,38.67945205479453,8.695890410958905,1,0,0,0,1.0,False
336,M,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,38.67945205479453,8.695890410958905,1,0,0,0,1.0,False
337,M,N,N,0,Working,Secondary / secondary special,Separated,House / apartment,38.67945205479453,8.695890410958905,1,0,0,0,1.0,False
338,M,Y,N,2,State servant,Higher education,Married,Municipal apartment,40.83835616438356,18.7013698630137,1,1,0,0,4.0,False
